algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_n_components,param_scale
pls,0,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_000.joblib,3.2689709493955332,4.690912020011126,5.497007870968836,2.3344342108708367,4.05640733135592,4.705814305477956,7.496828017129871e-15,-1.2298756574735827,-0.49906605647696295,5.37746714801641,3.62364770729357,3.10080772730825,0.9654184489569212,0.9238433095666313,0.8959959324446406,2,False
pls,1,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_001.joblib,2.893069860815075,4.18245367373319,5.196542350377239,2.107520612312114,3.367314804517197,4.457892333554691,7.255966072804413e-15,-0.5064280924858896,-0.3433166112676996,6.076169858975324,4.064172352507335,3.2800972904872134,0.9729142922667471,0.9394581391239128,0.9070548892798616,2,True
pls,2,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_002.joblib,1.6404044314241935,2.200625942942314,2.230933181257431,1.347500838252515,1.8905742729645785,1.9863035720380935,3.0408820471089035e-15,-0.6443702855857241,0.05794988830423493,10.716128017852679,7.724262563087827,7.640374273230001,0.9912918838384687,0.9832395396023108,0.9828694726379168,4,False
pls,3,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_003.joblib,1.452896347262944,1.9843221211261026,1.9961145434926761,1.1531161489608048,1.7558078324185407,1.7142411998034242,3.763467880085277e-15,-0.35319322942719467,0.07165986184498989,12.099131449611319,8.566256660376633,8.5391715314843,0.9931688847926594,0.9863724484039623,0.9862858616982713,4,True
pls,4,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_004.joblib,0.8918593889187127,1.2258014042345098,1.2877437891277606,0.657027914454599,0.9318878237381796,0.8987118822510224,-6.714026698072133e-15,-0.16598815560515895,0.2251372264881777,19.710263867387155,13.867019998271443,13.236456372210343,0.9974259609967002,0.9947996363223887,0.994292360499025,8,False
pls,5,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_005.joblib,0.8031055501649795,1.429224898212006,1.014543201059894,0.616372627170822,0.9378872207848877,0.7619179327221668,-9.66458551605899e-15,-0.08872572214996614,0.07293968529988426,21.888510027833,11.893308469292922,16.800826682951836,0.9979127830134957,0.9929304033873968,0.996457264765354,8,True
pls,6,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_006.joblib,0.35297795819554667,1.4814349930964037,1.188879363555634,0.277877165188736,1.0117168502331941,0.8837956350259828,-8.15919836402488e-15,-0.2615623445434271,-0.04987453708254895,49.80136430631173,11.47415355087607,14.337169107214303,0.9995968027891351,0.9924044594769583,0.9951351082127707,12,False
pls,7,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/snv/pls_model_007.joblib,0.26540697664883567,1.7760655289536176,0.8393682820683166,0.21138774643011649,1.4393847171507024,0.677691655298531,-2.4176517661667816e-14,-0.5155473970121314,-0.4382781268506256,66.23331500231538,9.570712515570182,20.307134362252594,0.9997720461058845,0.9890827951927355,0.9975750504075871,12,True
