algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators
random_forest,0,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_000.joblib,1.7875826075061274,3.4685761358387066,8.366671845053313,0.8533030322468219,1.9669065098211571,3.9314900650195135,-0.10339919769402964,-0.654714472940824,2.9207361105916725,9.793847447076535,4.751061723703078,2.0590489351311674,0.9895745855218856,0.9556984771953122,0.7641332821672826,True,,1,2,100
random_forest,1,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_001.joblib,1.8607798515472815,3.3089829864983122,8.330961402952024,0.9051211200281718,1.9605452544819417,3.9492165665775607,-0.1161345800478838,-0.5477129333435846,2.8062975555861507,9.408588201556764,4.980206722722481,2.067874993040362,0.988703313442376,0.9596814170741031,0.7661424274282254,True,,1,2,300
random_forest,2,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_002.joblib,1.8570443283885956,3.369588370043439,8.298199949944646,0.991516641531114,2.090945153113879,4.115945970374782,-0.08136885950627959,-0.6932803148606111,2.8821740145366257,9.427513974399222,4.890632773201542,2.0760390032857496,0.988748624204797,0.9581909891945859,0.767978097785335,True,,1,5,100
random_forest,3,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_003.joblib,1.9260157121199155,3.3023413296526503,8.337930703458031,1.0039995206862737,2.086842465435331,4.124892843653083,-0.10619099387704481,-0.6282741154742634,2.813865978794595,9.089910973619451,4.990222896331119,2.0661465495274673,0.9878973425741332,0.9598431063016359,0.7657509947140644,True,,1,5,300
random_forest,4,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_004.joblib,2.631595822807713,5.682180830891199,8.533142696672,1.2428707227108082,3.090692972319073,4.032320934881752,-0.06448333552377081,-1.4774670148279088,2.795887189440122,6.6527356538677465,2.9001926910074345,2.018879487374303,0.9774056700916802,0.8811097356844524,0.7546538716225228,True,,2,2,100
random_forest,5,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_005.joblib,2.6113877496990106,5.511469444467174,8.519261886166728,1.2563730925455299,3.1091289954722185,4.035071003563929,-0.05487782732179859,-1.3545161944531543,2.768436729754844,6.704217464059177,2.9900228025896944,2.022168937090918,0.9777513423209231,0.8881461339799196,0.7554514284665593,True,,2,2,300
random_forest,6,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_006.joblib,2.6877457760889403,5.700263726318866,8.4950652571599,1.279250776261353,3.1667877038884455,4.101046721548582,-0.04911324337983823,-1.5595419044273686,2.8221877993002713,6.513752718993378,2.890992435778991,2.027928712922973,0.976431200325793,0.880351822074895,0.7568386021380298,True,,2,5,100
random_forest,7,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_007.joblib,2.7205380947559634,5.668533714495437,8.525255531552123,1.3048597257999726,3.2145406885268537,4.082276955166569,-0.05603268659542126,-1.484833785293544,2.788063112072777,6.43523845180074,2.9071749670628995,2.020747259644016,0.9758525813215453,0.8816801366982917,0.7551072077958831,True,,2,5,300
random_forest,8,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_008.joblib,1.7875826075061274,3.4685761358387066,8.366671845053313,0.8533030322468219,1.9669065098211571,3.9314900650195135,-0.10339919769402964,-0.654714472940824,2.9207361105916725,9.793847447076535,4.751061723703078,2.0590489351311674,0.9895745855218856,0.9556984771953122,0.7641332821672826,True,10.0,1,2,100
random_forest,9,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_009.joblib,1.8618877236012217,3.3089829864983122,8.334114375989738,0.9054920883155921,1.9605452544819417,3.9496823126809844,-0.11576361176046344,-0.5477129333435846,2.8085545891233883,9.402989844683034,4.980206722722481,2.067092671871696,0.9886898577839791,0.9596814170741031,0.7659653803588492,True,10.0,1,2,300
random_forest,10,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_010.joblib,1.8570443283885956,3.369588370043439,8.298199949944646,0.991516641531114,2.090945153113879,4.115945970374782,-0.08136885950627959,-0.6932803148606111,2.8821740145366257,9.427513974399222,4.890632773201542,2.0760390032857496,0.988748624204797,0.9581909891945859,0.767978097785335,True,10.0,1,5,100
random_forest,11,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_011.joblib,1.9260157121199155,3.3023413296526503,8.337930703458031,1.0039995206862737,2.086842465435331,4.124892843653083,-0.10619099387704481,-0.6282741154742634,2.813865978794595,9.089910973619451,4.990222896331119,2.0661465495274673,0.9878973425741332,0.9598431063016359,0.7657509947140644,True,10.0,1,5,300
random_forest,12,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_012.joblib,2.631595822807713,5.682180830891199,8.533142696672,1.2428707227108082,3.090692972319073,4.032320934881752,-0.06448333552377081,-1.4774670148279088,2.795887189440122,6.6527356538677465,2.9001926910074345,2.018879487374303,0.9774056700916802,0.8811097356844524,0.7546538716225228,True,10.0,2,2,100
random_forest,13,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_013.joblib,2.6113877496990106,5.511469444467174,8.519261886166728,1.2563730925455299,3.1091289954722185,4.035071003563929,-0.05487782732179859,-1.3545161944531543,2.768436729754844,6.704217464059177,2.9900228025896944,2.022168937090918,0.9777513423209231,0.8881461339799196,0.7554514284665593,True,10.0,2,2,300
random_forest,14,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_014.joblib,2.6877457760889403,5.700263726318866,8.4950652571599,1.279250776261353,3.1667877038884455,4.101046721548582,-0.04911324337983823,-1.5595419044273686,2.8221877993002713,6.513752718993378,2.890992435778991,2.027928712922973,0.976431200325793,0.880351822074895,0.7568386021380298,True,10.0,2,5,100
random_forest,15,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_015.joblib,2.7205380947559634,5.668533714495437,8.525255531552123,1.3048597257999726,3.2145406885268537,4.082276955166569,-0.05603268659542126,-1.484833785293544,2.788063112072777,6.43523845180074,2.9071749670628995,2.020747259644016,0.9758525813215453,0.8816801366982917,0.7551072077958831,True,10.0,2,5,300
random_forest,16,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_016.joblib,1.7875826075061274,3.4685761358387066,8.366671845053313,0.8533030322468219,1.9669065098211571,3.9314900650195135,-0.10339919769402964,-0.654714472940824,2.9207361105916725,9.793847447076535,4.751061723703078,2.0590489351311674,0.9895745855218856,0.9556984771953122,0.7641332821672826,True,20.0,1,2,100
random_forest,17,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_017.joblib,1.8607798515472815,3.3089829864983122,8.330961402952024,0.9051211200281718,1.9605452544819417,3.9492165665775607,-0.1161345800478838,-0.5477129333435846,2.8062975555861507,9.408588201556764,4.980206722722481,2.067874993040362,0.988703313442376,0.9596814170741031,0.7661424274282254,True,20.0,1,2,300
random_forest,18,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_018.joblib,1.8570443283885956,3.369588370043439,8.298199949944646,0.991516641531114,2.090945153113879,4.115945970374782,-0.08136885950627959,-0.6932803148606111,2.8821740145366257,9.427513974399222,4.890632773201542,2.0760390032857496,0.988748624204797,0.9581909891945859,0.767978097785335,True,20.0,1,5,100
random_forest,19,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_019.joblib,1.9260157121199155,3.3023413296526503,8.337930703458031,1.0039995206862737,2.086842465435331,4.124892843653083,-0.10619099387704481,-0.6282741154742634,2.813865978794595,9.089910973619451,4.990222896331119,2.0661465495274673,0.9878973425741332,0.9598431063016359,0.7657509947140644,True,20.0,1,5,300
random_forest,20,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_020.joblib,2.631595822807713,5.682180830891199,8.533142696672,1.2428707227108082,3.090692972319073,4.032320934881752,-0.06448333552377081,-1.4774670148279088,2.795887189440122,6.6527356538677465,2.9001926910074345,2.018879487374303,0.9774056700916802,0.8811097356844524,0.7546538716225228,True,20.0,2,2,100
random_forest,21,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_021.joblib,2.6113877496990106,5.511469444467174,8.519261886166728,1.2563730925455299,3.1091289954722185,4.035071003563929,-0.05487782732179859,-1.3545161944531543,2.768436729754844,6.704217464059177,2.9900228025896944,2.022168937090918,0.9777513423209231,0.8881461339799196,0.7554514284665593,True,20.0,2,2,300
random_forest,22,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_022.joblib,2.6877457760889403,5.700263726318866,8.4950652571599,1.279250776261353,3.1667877038884455,4.101046721548582,-0.04911324337983823,-1.5595419044273686,2.8221877993002713,6.513752718993378,2.890992435778991,2.027928712922973,0.976431200325793,0.880351822074895,0.7568386021380298,True,20.0,2,5,100
random_forest,23,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_023.joblib,2.7205380947559634,5.668533714495437,8.525255531552123,1.3048597257999726,3.2145406885268537,4.082276955166569,-0.05603268659542126,-1.484833785293544,2.788063112072777,6.43523845180074,2.9071749670628995,2.020747259644016,0.9758525813215453,0.8816801366982917,0.7551072077958831,True,20.0,2,5,300
random_forest,24,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_024.joblib,4.1927353713346016e-14,0.8045658989816146,8.050759836156095,3.0559359186292443e-14,0.48574101433551703,3.83495095987532,8.129090620984197e-16,0.4857410143354987,2.783977320840108,417562994236612.1,20.48237358256441,2.1398460646882627,1.0,0.9976163667556806,0.7816089002747797,False,,1,2,100
random_forest,25,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_025.joblib,1.8756870678970202e-13,0.7821958252815868,8.01999615664305,1.4313221041540323e-13,0.4694043364915628,3.8194116893158223,-5.425415295930934e-14,0.46940433649145724,2.8093525156949544,93338124768280.89,21.068150432534836,2.148054240509743,1.0,0.9977470726948579,0.7832747498333399,False,,1,2,300
random_forest,26,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_026.joblib,0.47592386215181093,0.7876255544503055,8.050411572868052,0.10775060372652415,0.47348850595253644,3.8368451612765964,-6.021548608136442e-16,0.4734885059525182,2.7316385233413283,36.78594991603466,20.922910920830162,2.1399386350891234,0.9992610142743926,0.9977156860713051,0.7816277943814108,False,,1,5,100
random_forest,27,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_027.joblib,0.475923862151811,0.7821958252815842,8.04832894571492,0.10775060372663312,0.46940433649156077,3.847185308012873,-5.837891375588281e-14,0.4694043364914552,2.786148888013657,36.78594991603466,21.068150432534907,2.1404923766592723,0.9992610142743926,0.9977470726948579,0.7817407647691696,False,,1,5,300
random_forest,28,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_028.joblib,0.5772580956859535,1.6898760268525652,9.349793876890535,0.21688960930524154,0.9073254707877358,4.299279057521109,3.883898852248005e-15,0.9073254707877175,3.2811155479973024,30.328394677875295,9.751851054675603,1.8425418763219046,0.9989128207527372,0.9894845979794292,0.7054457686445935,False,,2,2,100
random_forest,29,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_029.joblib,0.5738992752534444,1.6898760268524498,9.346719827919895,0.21624622281182326,0.9073254707877106,4.313208768021146,-5.0671331537468164e-14,0.9073254707876052,3.3311560547685803,30.50589556718076,9.75185105467627,1.8431478711588687,0.9989254356167768,0.9894845979794307,0.7056394253800412,False,,2,2,300
random_forest,30,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_030.joblib,0.698851133449838,1.6898760268525652,9.348686126335279,0.2769574810128966,0.9073254707877358,4.3262655389110165,-3.853791109207323e-15,0.9073254707877175,3.3252867853348653,25.05156036670997,9.751851054675603,1.8427602039841018,0.9984065793658786,0.9894845979794292,0.7055155612599786,False,,2,5,100
random_forest,31,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_031.joblib,0.6987441680078532,1.6898760268524498,9.34810592481205,0.27631409451947375,0.9073254707877106,4.325573897259902,-5.452512264667548e-14,0.9073254707876052,3.335851665038078,25.055395319972867,9.75185105467627,1.8428745771294104,0.9984070671032249,0.9894845979794307,0.7055521129241629,False,,2,5,300
random_forest,32,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/bruto/random_forest_model_032.joblib,4.1927353713346016e-14,0.8045658989816146,8.050759836156095,3.0559359186292443e-14,0.48574101433551703,3.83495095987532,8.129090620984197e-16,0.4857410143354987,2.783977320840108,417562994236612.1,20.48237358256441,2.1398460646882627,1.0,0.9976163667556806,0.7816089002747797,False,10.0,1,2,100
