algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_n_components,param_scale,rank_by_test_rmse
pls,6,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_006.joblib,-3.510245833853826e-08,1.9927621148810464e-08,1.5247889998244785e-05,0.00016331746486656046,1.2399576737970977e-05,0.00011993968164247804,2.288188471091848e-15,-2.687297713421799e-05,1170891.814034796,97692.85748183372,0.9999999999992706,0.9999999998952209,12,False,1
pls,4,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_004.joblib,-5.854957234629485e-08,3.825891316779368e-08,8.891841606543222e-05,0.000190890235836591,6.791580230397405e-05,0.0001543164596657931,1.5053871520341105e-15,-4.651970788392491e-05,200786.63532546445,83581.8016022637,0.9999999999751955,0.9999999998568548,8,False,2
pls,2,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_002.joblib,-1.8639972346566388e-06,8.063930241580033e-07,0.0013010239122236986,0.0011466225730318643,0.0010479818004823086,0.0009153327447783965,-2.0473265267663904e-15,-0.0006411308514847137,13722.752835290008,13914.73549776339,0.9999999946897188,0.9999999948352407,4,False,3
pls,0,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_000.joblib,-0.00020090512701383757,0.0001358555093125167,0.01271469805626927,0.019115759047672144,0.010567477227617778,0.016946274327184745,2.4086194432545768e-15,-0.004596199262815658,1404.172517604122,834.6490338005291,0.9999994928235699,0.9999985645363149,2,False,4
pls,3,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_003.joblib,-3.1438416663897986,0.5976628941744455,1.2245826443843655,1.6265952118058593,0.9693716156906627,1.2173478314761712,2.2279729850104836e-15,-0.6615566854800409,14.579358659148248,9.808801663561988,0.9952953950615846,0.9896063498631574,4,True,5
pls,7,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_007.joblib,-3.9731439145751475,1.2636274090576154,0.11786563971768295,1.6304682396163965,0.09768382233861744,1.1625434459162334,5.660255691648256e-15,-0.20740982324000815,151.4744214090864,9.785501754549374,0.999956416571068,0.9895567950378529,12,True,6
pls,5,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_005.joblib,-4.0849335712857995,1.0732231763338878,0.3364338630798494,1.6557175084671252,0.27666738227742504,1.3229356976850908,6.021548608136442e-15,-0.0990578414116156,53.067278712102976,9.636275353683057,0.9996449035219975,0.9892308457554514,8,True,7
pls,1,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/savitzkygolay_1a_derivada/pls_model_001.joblib,-4.458862477093145,0.6536160334415242,1.8809444726370237,1.7191121118838077,1.599581616531346,1.4531614281252037,1.8666800685222973e-15,-0.5981638713353128,9.491842975682129,9.28092455937606,0.9889006151515785,0.9883903930949973,2,True,8
