algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol,rank_by_test_rmse
mlp,12,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_012.joblib,-59.977709510413526,46.72293561216206,9.466795380712844,15.156872251335075,7.392104495237747,11.126364052204972,0.10602209520981513,-2.5164350984551556,1.852111449784242,1.1444409562165208,0.7084817374699589,0.23649265931969732,relu,0.0001,"(100,)",0.01,5000,0.0001,55
mlp,15,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_015.joblib,-59.988212717429725,46.710489402811724,9.466795380712844,15.156872251335075,7.392104495237747,11.126364052204972,0.10602209520981513,-2.5164350984551556,1.852111449784242,1.1444409562165208,0.7084817374699589,0.23649265931969732,relu,0.0001,"(100,)",0.01,10000,0.001,56
mlp,14,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_014.joblib,-59.977709510413526,46.72293561216206,9.466795380712844,15.156872251335075,7.392104495237747,11.126364052204972,0.10602209520981513,-2.5164350984551556,1.852111449784242,1.1444409562165208,0.7084817374699589,0.23649265931969732,relu,0.0001,"(100,)",0.01,10000,0.0001,57
mlp,13,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_013.joblib,-59.988212717429725,46.710489402811724,9.466795380712844,15.156872251335075,7.392104495237747,11.126364052204972,0.10602209520981513,-2.5164350984551556,1.852111449784242,1.1444409562165208,0.7084817374699589,0.23649265931969732,relu,0.0001,"(100,)",0.01,5000,0.001,58
mlp,69,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_069.joblib,-62.286002971205406,80.47302154851205,2.5359359544658107,15.832266994342763,1.913517865061475,7.152866595415468,-0.429187774332253,-6.248548702627616,6.914039010530231,1.0956198110332362,0.979081220179597,0.16693239463414355,tanh,0.0001,"(50, 50)",0.01,5000,0.001,59
mlp,71,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_071.joblib,-62.286002971205406,80.47302154851205,2.5359359544658107,15.832266994342763,1.913517865061475,7.152866595415468,-0.429187774332253,-6.248548702627616,6.914039010530231,1.0956198110332362,0.979081220179597,0.16693239463414355,tanh,0.0001,"(50, 50)",0.01,10000,0.001,60
mlp,70,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_070.joblib,-61.738523257599674,80.86151413395622,2.160265999895761,16.22439757332735,1.5736415191916984,6.884958997809622,-0.3183532452621743,-6.168397954907095,8.116389425297104,1.0691395655322418,0.9848199134653197,0.1251548338271159,tanh,0.0001,"(50, 50)",0.01,10000,0.0001,61
mlp,68,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_068.joblib,-61.738523257599674,80.86151413395622,2.160265999895761,16.22439757332735,1.5736415191916984,6.884958997809622,-0.3183532452621743,-6.168397954907095,8.116389425297104,1.0691395655322418,0.9848199134653197,0.1251548338271159,tanh,0.0001,"(50, 50)",0.01,5000,0.0001,62
mlp,65,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_065.joblib,-264.6902883394714,255.74867379997394,10.147062576291233,16.295552865736056,7.087350991941288,10.647603455735304,-6.656576084961748,-9.899132634350172,1.7279444159879591,1.0644711177024586,0.6650804771721861,0.11746439504802497,tanh,0.0001,"(50, 50)",0.001,5000,0.001,63
mlp,67,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_067.joblib,-264.6902883394714,255.74867379997394,10.147062576291233,16.295552865736056,7.087350991941288,10.647603455735304,-6.656576084961748,-9.899132634350172,1.7279444159879591,1.0644711177024586,0.6650804771721861,0.11746439504802497,tanh,0.0001,"(50, 50)",0.001,10000,0.001,64
mlp,91,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_091.joblib,-263.5073498940741,256.69587463852906,10.147072818325737,16.298964810853768,7.08731293476395,10.648742533274381,-6.656602844542809,-9.900498090956196,1.7279426718725233,1.0642482865548897,0.6650798010634079,0.11709478766982084,tanh,0.001,"(50, 50)",0.001,10000,0.001,65
mlp,89,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_089.joblib,-263.5073498940741,256.69587463852906,10.147072818325737,16.298964810853768,7.08731293476395,10.648742533274381,-6.656602844542809,-9.900498090956196,1.7279426718725233,1.0642482865548897,0.6650798010634079,0.11709478766982084,tanh,0.001,"(50, 50)",0.001,5000,0.001,66
mlp,88,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_088.joblib,-239.50889428901382,242.12155760033144,4.096620957219126,16.6271782095409,2.887726302445628,8.828566426480473,-2.1379414236534204,-8.204196990352203,4.280005472921514,1.0432404797716133,0.9454102190931006,0.0811785197041609,tanh,0.001,"(50, 50)",0.001,5000,0.0001,67
mlp,90,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_090.joblib,-239.50889428901382,242.12155760033144,4.096620957219126,16.6271782095409,2.887726302445628,8.828566426480473,-2.1379414236534204,-8.204196990352203,4.280005472921514,1.0432404797716133,0.9454102190931006,0.0811785197041609,tanh,0.001,"(50, 50)",0.001,10000,0.0001,68
mlp,66,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/bruto/mlp_model_066.joblib,-238.38709981692492,242.15222324068424,2.057482541927304,16.890745672100447,1.3841520403177872,7.907919698640391,-0.8646713590672318,-7.0146452417122935,8.52185122356306,1.0269614917724639,0.9862300582161192,0.05181805383397575,tanh,0.0001,"(50, 50)",0.001,10000,0.0001,69
