algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol
mlp,35,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_035.joblib,2.1902446761855088,2.7227177808423275,3.989340910452642,0.9949245627460881,1.9222990032647735,3.3065647459104386,-0.30316084174188046,-1.451915305153305,0.042572571970063776,8.088113256018815,6.280888654018151,3.932102336827809,0.9847135882968958,0.9746511762843774,0.9353229243068235,relu,0.001,"(100,)",0.001,10000,0.001
mlp,36,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_036.joblib,4.154331155057717,4.064223319231863,6.034282841661915,3.3342391189266696,3.617435281680823,5.323523674945028,1.1947195362722458,0.03034281029923669,-0.1272377555086988,4.26421157538524,4.207713473042656,2.5995627198796267,0.9450050881171881,0.9435183100040545,0.8520212345857044,relu,0.001,"(100,)",0.01,5000,0.0001
mlp,37,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_037.joblib,4.154331155057717,4.064223319231863,6.034282841661915,3.3342391189266696,3.617435281680823,5.323523674945028,1.1947195362722458,0.03034281029923669,-0.1272377555086988,4.26421157538524,4.207713473042656,2.5995627198796267,0.9450050881171881,0.9435183100040545,0.8520212345857044,relu,0.001,"(100,)",0.01,5000,0.001
mlp,38,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_038.joblib,4.154331155057717,4.064223319231863,6.034282841661915,3.3342391189266696,3.617435281680823,5.323523674945028,1.1947195362722458,0.03034281029923669,-0.1272377555086988,4.26421157538524,4.207713473042656,2.5995627198796267,0.9450050881171881,0.9435183100040545,0.8520212345857044,relu,0.001,"(100,)",0.01,10000,0.0001
mlp,39,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_039.joblib,4.154331155057717,4.064223319231863,6.034282841661915,3.3342391189266696,3.617435281680823,5.323523674945028,1.1947195362722458,0.03034281029923669,-0.1272377555086988,4.26421157538524,4.207713473042656,2.5995627198796267,0.9450050881171881,0.9435183100040545,0.8520212345857044,relu,0.001,"(100,)",0.01,10000,0.001
mlp,40,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_040.joblib,5.806752267705189,7.327050946537121,8.235399550420356,4.545249133889503,6.24221856638137,6.436301304310803,2.605831301866314,0.3159367580919315,5.452131482205478,3.050749572683517,2.333965921974146,1.9047645011459018,0.8925548338548044,0.8164260813412942,0.7243757514082196,relu,0.001,"(50, 50)",0.001,5000,0.0001
mlp,41,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_041.joblib,5.806752267705189,7.327050946537121,8.235399550420356,4.545249133889503,6.24221856638137,6.436301304310803,2.605831301866314,0.3159367580919315,5.452131482205478,3.050749572683517,2.333965921974146,1.9047645011459018,0.8925548338548044,0.8164260813412942,0.7243757514082196,relu,0.001,"(50, 50)",0.001,5000,0.001
mlp,42,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_042.joblib,5.806752267705189,7.327050946537121,8.235399550420356,4.545249133889503,6.24221856638137,6.436301304310803,2.605831301866314,0.3159367580919315,5.452131482205478,3.050749572683517,2.333965921974146,1.9047645011459018,0.8925548338548044,0.8164260813412942,0.7243757514082196,relu,0.001,"(50, 50)",0.001,10000,0.0001
mlp,43,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_043.joblib,5.806752267705189,7.327050946537121,8.235399550420356,4.545249133889503,6.24221856638137,6.436301304310803,2.605831301866314,0.3159367580919315,5.452131482205478,3.050749572683517,2.333965921974146,1.9047645011459018,0.8925548338548044,0.8164260813412942,0.7243757514082196,relu,0.001,"(50, 50)",0.001,10000,0.001
mlp,44,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_044.joblib,5.628564702634615,6.131962564148367,7.966535763000888,5.04316693719226,5.469698907355292,6.582471783296357,4.414398862088919,1.7125937243773228,5.860224612679765,3.147329369970403,2.788844034660398,1.9690486785042334,0.8990478410737499,0.8714264765010766,0.7420787681554311,relu,0.001,"(50, 50)",0.01,5000,0.0001
mlp,45,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_045.joblib,5.628564702634615,6.131962564148367,7.966535763000888,5.04316693719226,5.469698907355292,6.582471783296357,4.414398862088919,1.7125937243773228,5.860224612679765,3.147329369970403,2.788844034660398,1.9690486785042334,0.8990478410737499,0.8714264765010766,0.7420787681554311,relu,0.001,"(50, 50)",0.01,5000,0.001
mlp,46,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_046.joblib,5.628564702634615,6.131962564148367,7.966535763000888,5.04316693719226,5.469698907355292,6.582471783296357,4.414398862088919,1.7125937243773228,5.860224612679765,3.147329369970403,2.788844034660398,1.9690486785042334,0.8990478410737499,0.8714264765010766,0.7420787681554311,relu,0.001,"(50, 50)",0.01,10000,0.0001
mlp,47,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_047.joblib,5.628564702634615,6.131962564148367,7.966535763000888,5.04316693719226,5.469698907355292,6.582471783296357,4.414398862088919,1.7125937243773228,5.860224612679765,3.147329369970403,2.788844034660398,1.9690486785042334,0.8990478410737499,0.8714264765010766,0.7420787681554311,relu,0.001,"(50, 50)",0.01,10000,0.001
mlp,48,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_048.joblib,31.447910235995536,29.49525376254632,31.97884080767958,29.462899246276123,27.81963082755843,30.21778494394921,-29.462899246276123,-27.81963082755843,-30.21778494394921,0.5633107849278957,0.5797911540432774,0.4905273712306223,-2.1514024455915366,-1.9747935422992162,-3.1559805682714,tanh,0.0001,"(50,)",0.001,5000,0.0001
mlp,49,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_049.joblib,31.447910235995536,29.49525376254632,31.97884080767958,29.462899246276123,27.81963082755843,30.21778494394921,-29.462899246276123,-27.81963082755843,-30.21778494394921,0.5633107849278957,0.5797911540432774,0.4905273712306223,-2.1514024455915366,-1.9747935422992162,-3.1559805682714,tanh,0.0001,"(50,)",0.001,5000,0.001
mlp,50,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_050.joblib,31.447910235995536,29.49525376254632,31.97884080767958,29.462899246276123,27.81963082755843,30.21778494394921,-29.462899246276123,-27.81963082755843,-30.21778494394921,0.5633107849278957,0.5797911540432774,0.4905273712306223,-2.1514024455915366,-1.9747935422992162,-3.1559805682714,tanh,0.0001,"(50,)",0.001,10000,0.0001
mlp,51,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_051.joblib,31.447910235995536,29.49525376254632,31.97884080767958,29.462899246276123,27.81963082755843,30.21778494394921,-29.462899246276123,-27.81963082755843,-30.21778494394921,0.5633107849278957,0.5797911540432774,0.4905273712306223,-2.1514024455915366,-1.9747935422992162,-3.1559805682714,tanh,0.0001,"(50,)",0.001,10000,0.001
mlp,52,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_052.joblib,2.843592627065962,3.344582396869612,5.4717739441473565,2.175797210276584,3.0347309297544003,4.894745062357687,-1.9707021974983014,-1.7915675427501283,-3.5251906075011625,6.2297766672925485,5.113070987215608,2.8668027730151366,0.9742335228816025,0.9617495670319393,0.8783241557652366,tanh,0.0001,"(50,)",0.01,5000,0.0001
mlp,53,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_053.joblib,22.71182351110776,22.10296436482722,18.88908802954499,20.09762339192065,19.013574808208887,15.93125400860218,-19.003442336516926,-18.021058266250204,-15.93125400860218,0.7799878768306179,0.7737010717439906,0.8304528356190565,-0.6437065841131218,-0.6705273991017888,-0.4500068546576985,tanh,0.0001,"(50,)",0.01,5000,0.001
mlp,54,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_054.joblib,2.843592627065962,3.344582396869612,5.4717739441473565,2.175797210276584,3.0347309297544003,4.894745062357687,-1.9707021974983014,-1.7915675427501283,-3.5251906075011625,6.2297766672925485,5.113070987215608,2.8668027730151366,0.9742335228816025,0.9617495670319393,0.8783241557652366,tanh,0.0001,"(50,)",0.01,10000,0.0001
mlp,55,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_055.joblib,22.71182351110776,22.10296436482722,18.88908802954499,20.09762339192065,19.013574808208887,15.93125400860218,-19.003442336516926,-18.021058266250204,-15.93125400860218,0.7799878768306179,0.7737010717439906,0.8304528356190565,-0.6437065841131218,-0.6705273991017888,-0.4500068546576985,tanh,0.0001,"(50,)",0.01,10000,0.001
mlp,56,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_056.joblib,12.22696506719102,12.818221331877323,9.945904574505244,9.09524183341679,9.467792438043265,7.054775665967262,-9.060560316349537,-8.782676113964309,-5.8422831393387735,1.4488425297718153,1.3341232589936463,1.577181502083126,0.5236154937783866,0.4381659079474777,0.5979901906335361,tanh,0.0001,"(100,)",0.001,5000,0.0001
mlp,57,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_057.joblib,22.52038747523215,22.519892558296114,19.01698531794512,18.017963134854437,17.899765278367795,14.984800874527966,-17.93761266647853,-17.363562999366927,-14.043607610897364,0.7866182151112406,0.7593769452281944,0.8248676882340159,-0.6161140368638034,-0.7341441071445294,-0.4697092128206277,tanh,0.0001,"(100,)",0.001,5000,0.001
mlp,58,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_058.joblib,6.199750345918862,7.468989927087608,7.67999476066617,4.6225460778419425,6.61471838472567,6.732720497886403,-4.593408591521487,-6.196336114144595,-5.756244612572222,2.857364572920577,2.289611766079098,2.042513986693521,0.8775190099151419,0.8092448360687535,0.7602989581599225,tanh,0.0001,"(100,)",0.001,10000,0.0001
mlp,59,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_059.joblib,22.52038747523215,22.519892558296114,19.01698531794512,18.017963134854437,17.899765278367795,14.984800874527966,-17.93761266647853,-17.363562999366927,-14.043607610897364,0.7866182151112406,0.7593769452281944,0.8248676882340159,-0.6161140368638034,-0.7341441071445294,-0.4697092128206277,tanh,0.0001,"(100,)",0.001,10000,0.001
mlp,60,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_060.joblib,14.959833910282704,14.468840846065506,11.76436122114561,12.219158323791492,11.832603296918137,7.964338238316365,-11.472109493954582,-10.825456703473346,-7.422149531097726,1.184167358115133,1.181925172840389,1.3333912841946949,0.2868615889155781,0.2841532869502167,0.43754889285169485,tanh,0.0001,"(100,)",0.01,5000,0.0001
mlp,61,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_061.joblib,17.070305237061426,15.634925694638165,12.683073105765196,13.927953150669511,12.214899606358198,7.7652918810352185,-13.323915438425395,-10.843336466672062,-7.38136683209639,1.0377639270866488,1.093774767580168,1.23680566890868,0.07145520665040572,0.1641194895160687,0.34627203174644217,tanh,0.0001,"(100,)",0.01,5000,0.001
mlp,62,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_062.joblib,14.959833910282704,14.468840846065506,11.76436122114561,12.219158323791492,11.832603296918137,7.964338238316365,-11.472109493954582,-10.825456703473346,-7.422149531097726,1.184167358115133,1.181925172840389,1.3333912841946949,0.2868615889155781,0.2841532869502167,0.43754889285169485,tanh,0.0001,"(100,)",0.01,10000,0.0001
mlp,63,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_063.joblib,17.070305237061426,15.634925694638165,12.683073105765196,13.927953150669511,12.214899606358198,7.7652918810352185,-13.323915438425395,-10.843336466672062,-7.38136683209639,1.0377639270866488,1.093774767580168,1.23680566890868,0.07145520665040572,0.1641194895160687,0.34627203174644217,tanh,0.0001,"(100,)",0.01,10000,0.001
mlp,64,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_064.joblib,30.832341113907443,29.2266182145112,31.593994353102307,28.58972728112554,27.24878833347592,29.55024826447318,-28.58972728112554,-27.24878833347592,-29.55024826447318,0.5745573109072157,0.58512028631815,0.4965024852849386,-2.029237257275188,-1.9208529228587867,-3.056552925288237,tanh,0.0001,"(50, 50)",0.001,5000,0.0001
mlp,65,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_065.joblib,30.832341113907443,29.2266182145112,31.593994353102307,28.58972728112554,27.24878833347592,29.55024826447318,-28.58972728112554,-27.24878833347592,-29.55024826447318,0.5745573109072157,0.58512028631815,0.4965024852849386,-2.029237257275188,-1.9208529228587867,-3.056552925288237,tanh,0.0001,"(50, 50)",0.001,5000,0.001
mlp,66,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_066.joblib,30.832341113907443,29.2266182145112,31.593994353102307,28.58972728112554,27.24878833347592,29.55024826447318,-28.58972728112554,-27.24878833347592,-29.55024826447318,0.5745573109072157,0.58512028631815,0.4965024852849386,-2.029237257275188,-1.9208529228587867,-3.056552925288237,tanh,0.0001,"(50, 50)",0.001,10000,0.0001
mlp,67,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_067.joblib,30.832341113907443,29.2266182145112,31.593994353102307,28.58972728112554,27.24878833347592,29.55024826447318,-28.58972728112554,-27.24878833347592,-29.55024826447318,0.5745573109072157,0.58512028631815,0.4965024852849386,-2.029237257275188,-1.9208529228587867,-3.056552925288237,tanh,0.0001,"(50, 50)",0.001,10000,0.001
mlp,68,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_068.joblib,1.4596130340309166,4.223213925634006,4.178938690440597,1.1188017760160216,2.8934254495099503,2.748305096573602,-0.18344615918260995,-0.8201340868617929,-1.2426577056565618,12.136742127095465,4.049306409506302,3.753703482723204,0.993211157220918,0.9390127967181263,0.9290291391004417,tanh,0.0001,"(50, 50)",0.01,5000,0.0001
mlp,69,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_069.joblib,1.8172879471879992,4.385401207384386,3.977156424833696,1.4284328213348505,3.0527007215615654,2.6958317029198535,-0.061009932756741825,-0.9684970822969701,-1.2244276976257058,9.748013256122714,3.8995490740939,3.944148793958875,0.9894763165096186,0.9342385743480636,0.9357174022172685,tanh,0.0001,"(50, 50)",0.01,5000,0.001
mlp,70,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_070.joblib,1.4596130340309166,4.223213925634006,4.178938690440597,1.1188017760160216,2.8934254495099503,2.748305096573602,-0.18344615918260995,-0.8201340868617929,-1.2426577056565618,12.136742127095465,4.049306409506302,3.753703482723204,0.993211157220918,0.9390127967181263,0.9290291391004417,tanh,0.0001,"(50, 50)",0.01,10000,0.0001
mlp,71,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_071.joblib,1.8172879471879992,4.385401207384386,3.977156424833696,1.4284328213348505,3.0527007215615654,2.6958317029198535,-0.061009932756741825,-0.9684970822969701,-1.2244276976257058,9.748013256122714,3.8995490740939,3.944148793958875,0.9894763165096186,0.9342385743480636,0.9357174022172685,tanh,0.0001,"(50, 50)",0.01,10000,0.001
mlp,72,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_072.joblib,31.447910154241566,29.49525349989365,31.978840875352972,29.462898929128993,27.81963043051189,30.21778474516842,-29.462898929128993,-27.81963043051189,-30.21778474516842,0.5633107863923139,0.5797911592062673,0.49052737019257175,-2.1514024292063674,-1.9747934893186607,-3.155980585861113,tanh,0.001,"(50,)",0.001,5000,0.0001
mlp,73,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_073.joblib,31.447910154241566,29.49525349989365,31.978840875352972,29.462898929128993,27.81963043051189,30.21778474516842,-29.462898929128993,-27.81963043051189,-30.21778474516842,0.5633107863923139,0.5797911592062673,0.49052737019257175,-2.1514024292063674,-1.9747934893186607,-3.155980585861113,tanh,0.001,"(50,)",0.001,5000,0.001
mlp,74,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_074.joblib,31.447910154241566,29.49525349989365,31.978840875352972,29.462898929128993,27.81963043051189,30.21778474516842,-29.462898929128993,-27.81963043051189,-30.21778474516842,0.5633107863923139,0.5797911592062673,0.49052737019257175,-2.1514024292063674,-1.9747934893186607,-3.155980585861113,tanh,0.001,"(50,)",0.001,10000,0.0001
mlp,75,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_075.joblib,31.447910154241566,29.49525349989365,31.978840875352972,29.462898929128993,27.81963043051189,30.21778474516842,-29.462898929128993,-27.81963043051189,-30.21778474516842,0.5633107863923139,0.5797911592062673,0.49052737019257175,-2.1514024292063674,-1.9747934893186607,-3.155980585861113,tanh,0.001,"(50,)",0.001,10000,0.001
mlp,76,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_076.joblib,23.3686827892856,22.854793546276998,20.16085312812227,20.819359033952605,19.60720928314433,17.62269756430819,-19.645681081244486,-18.513246217971858,-17.56595644382924,0.7580635656324989,0.748249472617607,0.7780671093978955,-0.7401582795789736,-0.7861057194819152,-0.6518320401445108,tanh,0.001,"(50,)",0.01,5000,0.0001
mlp,77,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_077.joblib,23.451611442597873,22.896509072116675,20.22891545258996,20.90033142974463,19.644290553761376,17.699229138371965,-19.741135941678507,-18.57252159515597,-17.653585071176554,0.7553829314774909,0.746886224617172,0.7754492203577444,-0.7525308244303046,-0.7926318197516267,-0.6630039189572732,tanh,0.001,"(50,)",0.01,5000,0.001
mlp,78,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_078.joblib,23.3686827892856,22.854793546276998,20.16085312812227,20.819359033952605,19.60720928314433,17.62269756430819,-19.645681081244486,-18.513246217971858,-17.56595644382924,0.7580635656324989,0.748249472617607,0.7780671093978955,-0.7401582795789736,-0.7861057194819152,-0.6518320401445108,tanh,0.001,"(50,)",0.01,10000,0.0001
mlp,79,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_079.joblib,23.451611442597873,22.896509072116675,20.22891545258996,20.90033142974463,19.644290553761376,17.699229138371965,-19.741135941678507,-18.57252159515597,-17.653585071176554,0.7553829314774909,0.746886224617172,0.7754492203577444,-0.7525308244303046,-0.7926318197516267,-0.6630039189572732,tanh,0.001,"(50,)",0.01,10000,0.001
mlp,80,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_1a_derivada/mlp_model_080.joblib,12.224548282986296,11.948421094741251,9.92659214215873,9.06812861863104,8.893066533860608,7.0717299492300185,-9.028362627894005,-8.161393299489093,-5.893898663785523,1.4491289648743668,1.4312424279482916,1.5802499479929553,0.5238037996676674,0.5118271795619218,0.5995498777453225,tanh,0.001,"(100,)",0.001,5000,0.0001
