algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol,rank_by_test_rmse
mlp,22,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_022.joblib,-34.132567156139636,38.97893373144534,2.620299079346839,4.052955571963653,1.9316696209032975,3.389637629431316,-1.2927369001927724,-2.585772707124573,6.8029862889099695,3.843929179842737,0.9783926847322961,0.9323217306283189,relu,0.0001,"(50, 50)",0.01,10000,0.0001,45
mlp,23,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_023.joblib,-34.132567156139636,38.97893373144534,2.620299079346839,4.052955571963653,1.9316696209032975,3.389637629431316,-1.2927369001927724,-2.585772707124573,6.8029862889099695,3.843929179842737,0.9783926847322961,0.9323217306283189,relu,0.0001,"(50, 50)",0.01,10000,0.001,46
mlp,66,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_066.joblib,-559.5432900795278,544.8241534667845,1.0464595912756616,4.148332041064692,0.6603628985544063,2.314819276403477,-0.5373403437388938,-1.4373388315218565,17.034445341467773,3.755551395948235,0.996553772006527,0.9290989641210801,tanh,0.0001,"(50, 50)",0.001,10000,0.0001,47
mlp,64,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_064.joblib,-559.5432900795278,544.8241534667845,1.0464595912756616,4.148332041064692,0.6603628985544063,2.314819276403477,-0.5373403437388938,-1.4373388315218565,17.034445341467773,3.755551395948235,0.996553772006527,0.9290989641210801,tanh,0.0001,"(50, 50)",0.001,5000,0.0001,48
mlp,88,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_088.joblib,-533.9727758369664,558.4104760858696,1.1241106533366845,4.3767192643180115,0.7022420968338483,2.201252439975842,-0.5339259150107849,-1.4724967286443582,15.857743769910618,3.5595781330299436,0.9960233514761859,0.9210771173107435,tanh,0.001,"(50, 50)",0.001,5000,0.0001,49
mlp,90,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_090.joblib,-533.9727758369664,558.4104760858696,1.1241106533366845,4.3767192643180115,0.7022420968338483,2.201252439975842,-0.5339259150107849,-1.4724967286443582,15.857743769910618,3.5595781330299436,0.9960233514761859,0.9210771173107435,tanh,0.001,"(50, 50)",0.001,10000,0.0001,50
mlp,78,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_078.joblib,-89.98218299876908,77.6552077114347,5.780577167971679,4.7368387065678,4.913034594093734,3.768072875630035,-4.493484456387969,-2.658656356094988,3.0837506691212977,3.2889602439019217,0.8948422012458473,0.9075551435835256,tanh,0.001,"(50,)",0.01,10000,0.0001,51
mlp,76,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_076.joblib,-89.98218299876908,77.6552077114347,5.780577167971679,4.7368387065678,4.913034594093734,3.768072875630035,-4.493484456387969,-2.658656356094988,3.0837506691212977,3.2889602439019217,0.8948422012458473,0.9075551435835256,tanh,0.001,"(50,)",0.01,5000,0.0001,52
mlp,31,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_031.joblib,-16.60594153698517,8.795838014236875,4.630075054691663,5.080466223848109,3.5537803343219463,4.108150184342193,-0.41165473685784093,-1.4359556366668518,3.8500150643512763,3.066504824802683,0.9325355254235855,0.8936560725829407,relu,0.001,"(50,)",0.01,10000,0.001,53
mlp,30,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_030.joblib,-15.286814522676607,9.547510704780665,4.630075054691663,5.080466223848109,3.5537803343219463,4.108150184342193,-0.41165473685784093,-1.4359556366668518,3.8500150643512763,3.066504824802683,0.9325355254235855,0.8936560725829407,relu,0.001,"(50,)",0.01,10000,0.0001,54
