algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol
mlp,0,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_000.joblib,2.3846491276641366,3.0716445297993262,5.2698431523783915,1.7461867060953358,2.5141463401980055,4.480976152679633,-0.2650517935780197,-1.4798462470406697,-2.411180958832621,7.3417118570419735,5.552291245916418,3.1939037889801303,0.9814473766033652,0.9675618915082217,0.9019706008361114,relu,0.0001,"(50,)",0.001,5000,0.0001
mlp,1,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_001.joblib,3.67827866680192,3.3645675753234694,6.963474730570953,2.7987800561089005,3.1798966406062017,5.355786665179244,-0.5484298694689327,-2.038344151497779,-3.2029538650924114,4.7596738478431835,5.068902511709017,2.417093859452017,0.955858649953775,0.9610800635345129,0.8288357860876052,relu,0.0001,"(50,)",0.001,5000,0.001
mlp,2,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_002.joblib,2.3846491276641366,3.0716445297993262,5.2698431523783915,1.7461867060953358,2.5141463401980055,4.480976152679633,-0.2650517935780197,-1.4798462470406697,-2.411180958832621,7.3417118570419735,5.552291245916418,3.1939037889801303,0.9814473766033652,0.9675618915082217,0.9019706008361114,relu,0.0001,"(50,)",0.001,10000,0.0001
mlp,3,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_003.joblib,3.67827866680192,3.3645675753234694,6.963474730570953,2.7987800561089005,3.1798966406062017,5.355786665179244,-0.5484298694689327,-2.038344151497779,-3.2029538650924114,4.7596738478431835,5.068902511709017,2.417093859452017,0.955858649953775,0.9610800635345129,0.8288357860876052,relu,0.0001,"(50,)",0.001,10000,0.001
mlp,4,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_004.joblib,2.654563475775633,2.442093129315787,5.489917966416825,2.0925375365502457,1.9263163354109112,4.218548314889712,-0.5696033753595894,-1.7555949405235904,-3.030352509068565,6.595211203356562,6.9836259840549735,3.0658694928911454,0.9770098087372436,0.979496025379276,0.8936119932825242,relu,0.0001,"(50,)",0.01,5000,0.0001
mlp,5,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_005.joblib,2.654563475775633,2.442093129315787,5.489917966416825,2.0925375365502457,1.9263163354109112,4.218548314889712,-0.5696033753595894,-1.7555949405235904,-3.030352509068565,6.595211203356562,6.9836259840549735,3.0658694928911454,0.9770098087372436,0.979496025379276,0.8936119932825242,relu,0.0001,"(50,)",0.01,5000,0.001
mlp,6,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_006.joblib,2.654563475775633,2.442093129315787,5.489917966416825,2.0925375365502457,1.9263163354109112,4.218548314889712,-0.5696033753595894,-1.7555949405235904,-3.030352509068565,6.595211203356562,6.9836259840549735,3.0658694928911454,0.9770098087372436,0.979496025379276,0.8936119932825242,relu,0.0001,"(50,)",0.01,10000,0.0001
mlp,7,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_007.joblib,2.654563475775633,2.442093129315787,5.489917966416825,2.0925375365502457,1.9263163354109112,4.218548314889712,-0.5696033753595894,-1.7555949405235904,-3.030352509068565,6.595211203356562,6.9836259840549735,3.0658694928911454,0.9770098087372436,0.979496025379276,0.8936119932825242,relu,0.0001,"(50,)",0.01,10000,0.001
mlp,8,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_008.joblib,14.124242075057456,23.20677132622329,19.620469790469343,8.912468525239191,17.54965725597818,13.89086216272128,-3.3149011222699936,-12.46546016034925,-6.694515293183684,1.239528937724283,0.7349003785847773,0.8578475536752025,0.3491413820042525,-0.8515824587969423,-0.3588758041245885,relu,0.0001,"(100,)",0.001,5000,0.0001
mlp,9,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_009.joblib,14.124242075057456,23.20677132622329,19.620469790469343,8.912468525239191,17.54965725597818,13.89086216272128,-3.3149011222699936,-12.46546016034925,-6.694515293183684,1.239528937724283,0.7349003785847773,0.8578475536752025,0.3491413820042525,-0.8515824587969423,-0.3588758041245885,relu,0.0001,"(100,)",0.001,5000,0.001
mlp,10,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_010.joblib,14.124242075057456,23.20677132622329,19.620469790469343,8.912468525239191,17.54965725597818,13.89086216272128,-3.3149011222699936,-12.46546016034925,-6.694515293183684,1.239528937724283,0.7349003785847773,0.8578475536752025,0.3491413820042525,-0.8515824587969423,-0.3588758041245885,relu,0.0001,"(100,)",0.001,10000,0.0001
mlp,11,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/area_normalization/mlp_model_011.joblib,14.124242075057456,23.20677132622329,19.620469790469343,8.912468525239191,17.54965725597818,13.89086216272128,-3.3149011222699936,-12.46546016034925,-6.694515293183684,1.239528937724283,0.7349003785847773,0.8578475536752025,0.3491413820042525,-0.8515824587969423,-0.3588758041245885,relu,0.0001,"(100,)",0.001,10000,0.001
