algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_C,param_epsilon,param_gamma,param_kernel
svr,0,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_000.joblib,8.579588795518223,9.749922751541199,8.889132200422772,6.287636271457664,8.040939046934769,7.091110410490748,4.07155707359295,4.576515759678651,1.3351789360503596,2.0647780938679166,1.7539715599370092,1.7646825767365182,0.7654403893224196,0.6749464557977645,0.6788804072028329,1.0,0.01,scale,rbf
svr,1,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_001.joblib,8.579588795518221,9.749922751541199,8.889132200422772,6.2876362714576635,8.04093904693477,7.0911104104907485,4.07155707359295,4.576515759678651,1.3351789360503605,2.064778093867917,1.7539715599370092,1.7646825767365182,0.7654403893224196,0.6749464557977645,0.6788804072028329,1.0,0.01,auto,rbf
svr,2,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_002.joblib,8.558997340263351,9.731265104569088,8.892085174078478,6.302306241981986,8.040984973652083,7.125512826252468,4.015508525314676,4.529482751227261,1.2790366202226946,2.0697455899472894,1.7573344302126386,1.7640965430832445,0.7665649485081605,0.6761893233836566,0.6786670196229678,1.0,0.1,scale,rbf
svr,3,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_003.joblib,8.558997340263351,9.731265104569088,8.892085174078478,6.302306241981985,8.040984973652083,7.125512826252469,4.015508525314676,4.529482751227259,1.2790366202226937,2.0697455899472894,1.7573344302126386,1.7640965430832445,0.7665649485081606,0.6761893233836566,0.6786670196229678,1.0,0.1,auto,rbf
svr,4,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_004.joblib,0.029710047495621124,1.743013731616658,2.435677629522467,0.015044284452878432,1.399889653953317,1.9575111952409359,0.003166791066319868,0.4963192815837737,-0.342440056107418,596.2611470746253,9.81121772455841,6.440300853553049,0.9999971872769156,0.9896114682086007,0.9758905285828477,10.0,0.01,scale,rbf
svr,5,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_005.joblib,0.029710047495621422,1.7430137316166583,2.435677629522467,0.015044284452878311,1.399889653953316,1.9575111952409359,0.003166791066319025,0.49631928158377264,-0.342440056107418,596.2611470746193,9.811217724558409,6.440300853553049,0.9999971872769156,0.9896114682086007,0.9758905285828477,10.0,0.01,auto,rbf
svr,6,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_006.joblib,0.09939493192968836,1.7653845120462612,2.4796186631328827,0.09749832612540568,1.4320904954883995,2.0084551255186462,-0.004321910508512944,0.5009479867255836,-0.3537745971499278,178.22786992713213,9.686890930046816,6.326173032015517,0.9999685189820776,0.9893430928880148,0.9750127842285705,10.0,0.1,scale,rbf
svr,7,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_007.joblib,0.09939493192968808,1.765384512046259,2.479618663132881,0.09749832612540496,1.4320904954883986,2.008455125518645,-0.004321910508513546,0.5009479867255805,-0.3537745971499283,178.22786992713264,9.686890930046829,6.3261730320155225,0.9999685189820776,0.9893430928880148,0.9750127842285705,10.0,0.1,auto,rbf
svr,8,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_008.joblib,0.009971574951758818,1.7417151031816613,2.4208003259484294,0.009964877987111166,1.3992478657700231,1.951629010812223,-0.0004710111123801433,0.49822459269397584,-0.350810823724209,1776.544536352909,9.81853300034363,6.4798804545136965,0.9999996831543119,0.9896269423461552,0.9761841540500665,100.0,0.01,scale,rbf
svr,9,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_009.joblib,0.009971574951759873,1.7417151031816576,2.420800325948428,0.00996487798711219,1.399247865770019,1.951629010812223,-0.00047101111238092615,0.49822459269397384,-0.350810823724209,1776.544536352721,9.81853300034365,6.4798804545137,0.9999996831543119,0.9896269423461553,0.9761841540500666,100.0,0.01,auto,rbf
svr,10,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_010.joblib,0.09768383302926714,1.7651889050601002,2.473786382819046,0.09627369257478408,1.432087496977117,2.0057593648192915,-0.0055055846213217475,0.5006458686144806,-0.35692324879032583,181.34983497292802,9.687964369571993,6.341087826070817,0.9999695935533589,0.9893454543565577,0.9751301902322154,100.0,0.1,scale,rbf
svr,11,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/savitzkygolay_1a_derivada/svr_model_011.joblib,0.09768383302926516,1.7651889050601,2.4737863828190445,0.09627369257478191,1.432087496977117,2.00575936481929,-0.005505584621321868,0.5006458686144806,-0.35692324879032483,181.3498349729317,9.687964369571995,6.3410878260708206,0.9999695935533589,0.9893454543565577,0.9751301902322154,100.0,0.1,auto,rbf
