algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_C,param_epsilon,param_gamma,param_kernel
svr,0,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_000.joblib,10.77666754997443,10.684624899824255,10.037628044692456,7.96879975525636,8.383109004802177,7.36427071319026,5.0475439016572095,1.446038353370908,2.282048044959492,1.6245659146735143,1.5961875305189583,1.6768276266833952,0.6210993711662809,0.6075067678743509,0.6443497168630122,1.0,0.01,scale,rbf
svr,1,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_001.joblib,10.77666754997443,10.684624899824255,10.037628044692456,7.96879975525636,8.383109004802177,7.36427071319026,5.0475439016572095,1.4460383533709091,2.282048044959492,1.6245659146735143,1.5961875305189583,1.6768276266833952,0.6210993711662809,0.6075067678743509,0.6443497168630122,1.0,0.01,auto,rbf
svr,2,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_002.joblib,10.742807161268082,10.675028441674252,10.021349153806902,7.970032010066233,8.393495152485373,7.395429156239843,4.974840867874851,1.3733353195885474,2.2093450111771316,1.6296864043671444,1.5976224444322913,1.6795515008394306,0.6234766491069315,0.6082114914260769,0.6455023591775699,1.0,0.1,scale,rbf
svr,3,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_003.joblib,10.74280716126808,10.675028441674252,10.021349153806902,7.970032010066232,8.393495152485372,7.395429156239843,4.974840867874851,1.3733353195885485,2.2093450111771316,1.6296864043671446,1.5976224444322913,1.6795515008394306,0.6234766491069315,0.608211491426077,0.6455023591775699,1.0,0.1,auto,rbf
svr,4,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_004.joblib,2.5695145866747686,3.735037461924439,3.1715261406813773,1.631716885810564,2.2791552395912573,2.188452004421283,-0.4632557921207526,-0.7565593561455893,-1.1049319002669338,6.813507448546178,4.566129578947948,5.30702610198138,0.9784593636035467,0.9520373095976513,0.964494343049577,10.0,0.01,scale,rbf
svr,5,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_005.joblib,2.569514586674767,3.735037461924433,3.171526140681378,1.6317168858105642,2.2791552395912538,2.188452004421282,-0.4632557921207526,-0.7565593561455868,-1.1049319002669349,6.813507448546183,4.5661295789479555,5.3070261019813785,0.9784593636035467,0.9520373095976514,0.964494343049577,10.0,0.01,auto,rbf
svr,6,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_006.joblib,2.575473066082862,3.7111320125282226,3.175601062187984,1.6581476134119624,2.260169206339443,2.1752266384462238,-0.4242630365260575,-0.7392467779995682,-1.1008999939026594,6.7977440750659035,4.595542539526449,5.300216142425507,0.9783593460713418,0.9526492983508386,0.9644030458593911,10.0,0.1,scale,rbf
svr,7,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_007.joblib,2.575473066082862,3.711132012528217,3.1756010621879804,1.6581476134119633,2.260169206339437,2.1752266384462198,-0.42426303652605835,-0.7392467779995661,-1.1008999939026551,6.7977440750659035,4.595542539526456,5.300216142425513,0.9783593460713418,0.9526492983508387,0.9644030458593911,10.0,0.1,auto,rbf
svr,8,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_008.joblib,1.057876609163923,1.1087299324671467,1.4163951755147195,0.6134832714410878,0.8312686628345458,0.9654365378344593,-0.07433823128908741,-0.27444428976842083,-0.35956954926512985,16.54957357389092,15.382163441210428,11.883245793742415,0.9963488776705295,0.9957736529480611,0.9929184253170401,100.0,0.01,scale,rbf
svr,9,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_009.joblib,1.057876609163935,1.1087299324671631,1.4163951755146864,0.6134832714411067,0.8312686628345742,0.96543653783444,-0.07433823128908199,-0.2744442897684371,-0.3595695492651187,16.54957357389073,15.382163441210201,11.883245793742692,0.9963488776705294,0.995773652948061,0.9929184253170404,100.0,0.01,auto,rbf
svr,10,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_010.joblib,1.075139660838786,1.1331044447334322,1.470259351255586,0.6434723207118384,0.8335954512098989,1.0069356887023415,-0.1175993469359756,-0.30045095476342076,-0.3893368735649272,16.283844241963813,15.05127361616169,11.44789318791853,0.9962287430741134,0.9955857848360838,0.9923695726343557,100.0,0.1,scale,rbf
svr,11,/home/aline/Documentos/coffee-nir-moisture/output/models/svr/area_normalization/svr_model_011.joblib,1.0751396608388097,1.1331044447334575,1.4702593512555824,0.6434723207118598,0.8335954512099395,1.0069356887023384,-0.11759934693597632,-0.30045095476344713,-0.3893368735649343,16.283844241963454,15.051273616161355,11.447893187918558,0.9962287430741131,0.9955857848360836,0.9923695726343557,100.0,0.1,auto,rbf
