algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,rank_by_test_rmse
random_forest,74,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_074.joblib,-9.419328409254664,7.631068510928435,0.15960152250353787,1.7207173611968858,0.08519972804271708,1.1360534426341549,-2.9505588179868567e-15,-0.31650082003617996,111.86596575282456,9.271254572689076,0.9999200894633223,0.988366162654595,False,10.0,log2,1,5,100,12
random_forest,1,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_001.joblib,-8.498581829471508,8.001408951519863,0.7792192159593294,1.9149392424177278,0.4321769757129739,1.376263404017118,-0.027039714401424754,-0.7521876937091231,22.912651645145388,8.330921603110607,0.9980952003816996,0.9855916614406609,True,,sqrt,1,2,300,13
random_forest,33,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_033.joblib,-8.498581829471508,8.001408951519863,0.7792192159593294,1.9149392424177278,0.4321769757129739,1.376263404017118,-0.027039714401424754,-0.7521876937091231,22.912651645145388,8.330921603110607,0.9980952003816996,0.9855916614406609,True,20.0,sqrt,1,2,300,14
random_forest,76,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_076.joblib,-9.029078105794062,7.7972532013196885,0.44899212683911577,1.9179218736611152,0.1892461446274379,1.2881844912751912,-7.346289301926459e-15,-0.34432770671051355,39.76456909427483,8.317965878792068,0.9993675773163279,0.985546742805472,False,10.0,log2,2,2,100,15
random_forest,60,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_060.joblib,-9.029078105794062,7.7972532013196885,0.44899212683911577,1.9179218736611152,0.1892461446274379,1.2881844912751912,-7.346289301926459e-15,-0.34432770671051355,39.76456909427483,8.317965878792068,0.9993675773163279,0.985546742805472,False,,log2,2,2,100,16
random_forest,92,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_092.joblib,-9.029078105794062,7.7972532013196885,0.44899212683911577,1.9179218736611152,0.1892461446274379,1.2881844912751912,-7.346289301926459e-15,-0.34432770671051355,39.76456909427483,8.317965878792068,0.9993675773163279,0.985546742805472,False,20.0,log2,2,2,100,17
random_forest,36,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_036.joblib,-8.789629335196626,8.283408594099868,0.9107146247561566,1.9210009953948533,0.5699925387694054,1.3930865698496753,0.028296174253073614,-0.6022653311310532,19.604361196307593,8.304633231084296,0.9973980759879824,0.9855002976787586,True,20.0,sqrt,2,2,100,18
random_forest,20,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_020.joblib,-8.789629335196626,8.283408594099868,0.9107146247561566,1.9210009953948533,0.5699925387694054,1.3930865698496753,0.028296174253073614,-0.6022653311310532,19.604361196307593,8.304633231084296,0.9973980759879824,0.9855002976787586,True,10.0,sqrt,2,2,100,19
random_forest,4,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_004.joblib,-8.789629335196626,8.283408594099868,0.9107146247561566,1.9210009953948533,0.5699925387694054,1.3930865698496753,0.028296174253073614,-0.6022653311310532,19.604361196307593,8.304633231084296,0.9973980759879824,0.9855002976787586,True,,sqrt,2,2,100,20
random_forest,17,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_017.joblib,-8.500831976963893,8.000019841676286,0.7820179850102761,1.9210165170716573,0.4337913242194473,1.3815973141886262,-0.026969611210358638,-0.7554885317498213,22.83064941306282,8.304566130238548,0.9980814926390819,0.9855000633627921,True,10.0,sqrt,1,2,300,21
random_forest,77,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_077.joblib,-10.167536118214489,9.506445122494824,0.4177216285353675,1.9214840623036415,0.18582756141283477,1.2661589185834192,-3.715295491220185e-14,-0.317956893227861,42.7413311421766,8.302545421155365,0.9994526011099523,0.9854930043904455,False,10.0,log2,2,2,300,22
random_forest,93,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_093.joblib,-10.167536118214489,9.506445122494824,0.4177216285353675,1.9214840623036415,0.18582756141283477,1.2661589185834192,-3.715295491220185e-14,-0.317956893227861,42.7413311421766,8.302545421155365,0.9994526011099523,0.9854930043904455,False,20.0,log2,2,2,300,23
random_forest,61,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_061.joblib,-10.167536118214489,9.506445122494824,0.4177216285353675,1.9214840623036415,0.18582756141283477,1.2661589185834192,-3.715295491220185e-14,-0.317956893227861,42.7413311421766,8.302545421155365,0.9994526011099523,0.9854930043904455,False,,log2,2,2,300,24
random_forest,63,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_063.joblib,-9.826551261746637,9.222615152779074,0.477228253342377,1.9254680009239882,0.2225635961872988,1.261368242954699,-1.9299063289077298e-14,-0.3372711131263622,37.41182196451072,8.285366828036887,0.999285532822638,0.9854327854208836,False,,log2,2,5,300,25
random_forest,95,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_095.joblib,-9.826551261746637,9.222615152779074,0.477228253342377,1.9254680009239882,0.2225635961872988,1.261368242954699,-1.9299063289077298e-14,-0.3372711131263622,37.41182196451072,8.285366828036887,0.999285532822638,0.9854327854208836,False,20.0,log2,2,5,300,26
