algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol
mlp,21,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_021.joblib,4.353739285256375,13.429872054280878,13.154283627747986,3.3766042213636602,9.95701248915133,9.991403249296676,1.5496187340746657,7.647373758294387,6.64128764167578,4.067281559258401,1.227448392558894,1.24296134446722,0.9395506654029439,0.3362668376209982,0.3527310783942712,relu,0.0001,"(50, 50)",0.01,5000,0.001
mlp,22,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_022.joblib,4.353739285256375,13.429872054280878,13.154283627747986,3.3766042213636602,9.95701248915133,9.991403249296676,1.5496187340746657,7.647373758294387,6.64128764167578,4.067281559258401,1.227448392558894,1.24296134446722,0.9395506654029439,0.3362668376209982,0.3527310783942712,relu,0.0001,"(50, 50)",0.01,10000,0.0001
mlp,23,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_023.joblib,4.353739285256375,13.429872054280878,13.154283627747986,3.3766042213636602,9.95701248915133,9.991403249296676,1.5496187340746657,7.647373758294387,6.64128764167578,4.067281559258401,1.227448392558894,1.24296134446722,0.9395506654029439,0.3362668376209982,0.3527310783942712,relu,0.0001,"(50, 50)",0.01,10000,0.001
mlp,24,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_024.joblib,1.9150318624659741,8.091782154678116,6.268233165974747,1.3838636394658574,6.470564804266095,4.983527294565133,0.01147095483562211,2.5678812457750886,2.7224468084619278,9.24678270675861,2.037187179559509,2.6084329715431407,0.9883045026259596,0.7590437857679385,0.8530259581663616,relu,0.001,"(50,)",0.001,5000,0.0001
mlp,25,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_025.joblib,2.507948751384298,8.991104905397165,7.77657471231853,1.9124927843386652,6.88559738964146,5.753764761183094,-0.10050896027722656,2.7062003365305642,2.9052647244040046,7.060703891563966,1.83342036810219,2.1025022800268403,0.979941243668038,0.7025075855318401,0.7737820569462186,relu,0.001,"(50,)",0.001,5000,0.001
mlp,26,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_026.joblib,1.9150318624659741,8.091782154678116,6.268233165974747,1.3838636394658574,6.470564804266095,4.983527294565133,0.01147095483562211,2.5678812457750886,2.7224468084619278,9.24678270675861,2.037187179559509,2.6084329715431407,0.9883045026259596,0.7590437857679385,0.8530259581663616,relu,0.001,"(50,)",0.001,10000,0.0001
mlp,27,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_027.joblib,2.507948751384298,8.991104905397165,7.77657471231853,1.9124927843386652,6.88559738964146,5.753764761183094,-0.10050896027722656,2.7062003365305642,2.9052647244040046,7.060703891563966,1.83342036810219,2.1025022800268403,0.979941243668038,0.7025075855318401,0.7737820569462186,relu,0.001,"(50,)",0.001,10000,0.001
mlp,28,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_028.joblib,2.878599347274155,7.369295997174127,6.314959142028616,2.2978879288026106,6.3720912912004115,5.230792534914301,0.004905987132686173,0.660785754990992,2.588044887574324,6.151562399786656,2.2369131151225172,2.589132517838654,0.9735741398356762,0.8001510971462418,0.8508265817310448,relu,0.001,"(50,)",0.01,5000,0.0001
mlp,29,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_029.joblib,2.878599347274155,7.369295997174127,6.314959142028616,2.2978879288026106,6.3720912912004115,5.230792534914301,0.004905987132686173,0.660785754990992,2.588044887574324,6.151562399786656,2.2369131151225172,2.589132517838654,0.9735741398356762,0.8001510971462418,0.8508265817310448,relu,0.001,"(50,)",0.01,5000,0.001
mlp,30,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_030.joblib,2.878599347274155,7.369295997174127,6.314959142028616,2.2978879288026106,6.3720912912004115,5.230792534914301,0.004905987132686173,0.660785754990992,2.588044887574324,6.151562399786656,2.2369131151225172,2.589132517838654,0.9735741398356762,0.8001510971462418,0.8508265817310448,relu,0.001,"(50,)",0.01,10000,0.0001
mlp,31,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_031.joblib,2.878599347274155,7.369295997174127,6.314959142028616,2.2978879288026106,6.3720912912004115,5.230792534914301,0.004905987132686173,0.660785754990992,2.588044887574324,6.151562399786656,2.2369131151225172,2.589132517838654,0.9735741398356762,0.8001510971462418,0.8508265817310448,relu,0.001,"(50,)",0.01,10000,0.001
mlp,32,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_032.joblib,0.5538721010305184,6.178185736515859,4.495408133098745,0.32559877007158106,4.3919813695477234,3.3011887314395794,-0.09570336120400824,2.636322375526013,1.5775847914019623,31.971069631048987,2.6681740511406136,3.6371038133479376,0.9990216693329413,0.8595338472563641,0.9244057773390923,relu,0.001,"(100,)",0.001,5000,0.0001
mlp,33,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_033.joblib,2.3587232014980697,8.310800133961397,6.865663834532848,1.6737260695642817,6.540487987261476,4.942073594467051,-0.3935987661401618,2.744905605365133,3.1927417453446196,7.507402096818945,1.9835003368612167,2.3814545042549815,0.9822572617624364,0.745823472095342,0.8236743790927494,relu,0.001,"(100,)",0.001,5000,0.001
mlp,34,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_034.joblib,0.5538721010305184,6.178185736515859,4.495408133098745,0.32559877007158106,4.3919813695477234,3.3011887314395794,-0.09570336120400824,2.636322375526013,1.5775847914019623,31.971069631048987,2.6681740511406136,3.6371038133479376,0.9990216693329413,0.8595338472563641,0.9244057773390923,relu,0.001,"(100,)",0.001,10000,0.0001
mlp,35,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_035.joblib,2.3587232014980697,8.310800133961397,6.865663834532848,1.6737260695642817,6.540487987261476,4.942073594467051,-0.3935987661401618,2.744905605365133,3.1927417453446196,7.507402096818945,1.9835003368612167,2.3814545042549815,0.9822572617624364,0.745823472095342,0.8236743790927494,relu,0.001,"(100,)",0.001,10000,0.001
mlp,36,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_036.joblib,3.0243016553849063,11.122967124099576,9.14246229023326,2.303564371261953,8.527906479904514,6.116571353945875,0.7373456527567231,2.3511681187870246,4.404613327612774,5.855197505583616,1.4820213600724028,1.7883875857946383,0.9708313115550069,0.544706894513491,0.6873368442580148,relu,0.001,"(100,)",0.01,5000,0.0001
mlp,37,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_037.joblib,3.0243016553849063,11.122967124099576,9.14246229023326,2.303564371261953,8.527906479904514,6.116571353945875,0.7373456527567231,2.3511681187870246,4.404613327612774,5.855197505583616,1.4820213600724028,1.7883875857946383,0.9708313115550069,0.544706894513491,0.6873368442580148,relu,0.001,"(100,)",0.01,5000,0.001
mlp,38,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_038.joblib,3.0243016553849063,11.122967124099576,9.14246229023326,2.303564371261953,8.527906479904514,6.116571353945875,0.7373456527567231,2.3511681187870246,4.404613327612774,5.855197505583616,1.4820213600724028,1.7883875857946383,0.9708313115550069,0.544706894513491,0.6873368442580148,relu,0.001,"(100,)",0.01,10000,0.0001
mlp,39,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_039.joblib,3.0243016553849063,11.122967124099576,9.14246229023326,2.303564371261953,8.527906479904514,6.116571353945875,0.7373456527567231,2.3511681187870246,4.404613327612774,5.855197505583616,1.4820213600724028,1.7883875857946383,0.9708313115550069,0.544706894513491,0.6873368442580148,relu,0.001,"(100,)",0.01,10000,0.001
mlp,40,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_040.joblib,1.671096632225357,8.200798967045559,6.9582117403116825,1.225422543197099,6.023687127676323,4.7622460552040575,-0.0924220711732901,4.552443162060497,3.5139752898536836,10.596564655367034,2.010105958156101,2.3497798965681365,0.9910942640310598,0.7525074682965543,0.8188886648456086,relu,0.001,"(50, 50)",0.001,5000,0.0001
mlp,41,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_041.joblib,2.716032061262602,8.989203734965809,8.772378471266206,2.1340766904985564,6.640202187016835,6.483832008109355,-0.34560357701870026,4.135497586007953,3.2998344499034764,6.5197623258210875,1.8338081270956281,1.8638350040418148,0.976474629498275,0.7026333818586552,0.7121375135275654,relu,0.001,"(50, 50)",0.001,5000,0.001
mlp,42,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_042.joblib,1.671096632225357,8.200798967045559,6.9582117403116825,1.225422543197099,6.023687127676323,4.7622460552040575,-0.0924220711732901,4.552443162060497,3.5139752898536836,10.596564655367034,2.010105958156101,2.3497798965681365,0.9910942640310598,0.7525074682965543,0.8188886648456086,relu,0.001,"(50, 50)",0.001,10000,0.0001
mlp,43,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_043.joblib,2.716032061262602,8.989203734965809,8.772378471266206,2.1340766904985564,6.640202187016835,6.483832008109355,-0.34560357701870026,4.135497586007953,3.2998344499034764,6.5197623258210875,1.8338081270956281,1.8638350040418148,0.976474629498275,0.7026333818586552,0.7121375135275654,relu,0.001,"(50, 50)",0.001,10000,0.001
