algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol,rank_by_test_rmse
mlp,64,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_064.joblib,-498.4105725192705,574.3603973680601,0.7149594110121239,1.5267414959763443,0.4293576734618961,1.1399793917488734,-0.34196730354917176,-0.07158063738420102,24.977107720145973,10.443735626923981,0.9983970657585054,0.9908317117098832,tanh,0.0001,"(50, 50)",0.001,5000,0.0001,1
mlp,66,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_066.joblib,-498.4105725192705,574.3603973680601,0.7149594110121239,1.5267414959763443,0.4293576734618961,1.1399793917488734,-0.34196730354917176,-0.07158063738420102,24.977107720145973,10.443735626923981,0.9983970657585054,0.9908317117098832,tanh,0.0001,"(50, 50)",0.001,10000,0.0001,2
mlp,65,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_065.joblib,-564.110920003059,526.8838350172172,1.8148100683572455,2.498561273520541,1.1449705571019146,1.7986999165894435,-0.9148429994962195,-0.013927050978658808,9.839937818146744,6.381626387799002,0.9896720222884459,0.9754451519872416,tanh,0.0001,"(50, 50)",0.001,5000,0.001,3
mlp,67,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_067.joblib,-564.110920003059,526.8838350172172,1.8148100683572455,2.498561273520541,1.1449705571019146,1.7986999165894435,-0.9148429994962195,-0.013927050978658808,9.839937818146744,6.381626387799002,0.9896720222884459,0.9754451519872416,tanh,0.0001,"(50, 50)",0.001,10000,0.001,4
mlp,68,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_068.joblib,-251.80454392845132,452.64132057142626,1.482662082385434,2.827333060060336,1.067318468231458,1.8779755452402873,-0.1324445363507163,0.09427294420372283,12.044294135890404,5.639549432598894,0.9931065394572149,0.9685579260719283,tanh,0.0001,"(50, 50)",0.01,5000,0.0001,5
mlp,70,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_070.joblib,-251.80454392845132,452.64132057142626,1.482662082385434,2.827333060060336,1.067318468231458,1.8779755452402873,-0.1324445363507163,0.09427294420372283,12.044294135890404,5.639549432598894,0.9931065394572149,0.9685579260719283,tanh,0.0001,"(50, 50)",0.01,10000,0.0001,6
mlp,69,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_069.joblib,-262.47024984001314,447.28709705851537,1.54964825124275,2.88559056179361,1.148784215219788,1.9068760572116576,-0.1097980893093317,0.26438732256559216,11.52365913365237,5.5256919556599975,0.9924695801061169,0.967248842067572,tanh,0.0001,"(50, 50)",0.01,5000,0.001,7
mlp,71,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_071.joblib,-262.47024984001314,447.28709705851537,1.54964825124275,2.88559056179361,1.148784215219788,1.9068760572116576,-0.1097980893093317,0.26438732256559216,11.52365913365237,5.5256919556599975,0.9924695801061169,0.967248842067572,tanh,0.0001,"(50, 50)",0.01,10000,0.001,8
mlp,18,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_018.joblib,-45.25150564852722,39.473646470428825,2.034056577587956,2.9803677652198335,1.4294967391475872,2.5560930877750914,-0.009652671173198775,-0.1619282243716638,8.779312444473902,5.349972154679797,0.9870258477673707,0.96506208718502,relu,0.0001,"(50, 50)",0.001,10000,0.0001,9
mlp,16,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_016.joblib,-45.25150564852722,39.473646470428825,2.034056577587956,2.9803677652198335,1.4294967391475872,2.5560930877750914,-0.009652671173198775,-0.1619282243716638,8.779312444473902,5.349972154679797,0.9870258477673707,0.96506208718502,relu,0.0001,"(50, 50)",0.001,5000,0.0001,10
mlp,42,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_042.joblib,-38.350516758389425,38.531845417848956,2.0229412288066095,3.014735744208084,1.4323576098363333,2.5573066553437465,0.010403889012559354,-0.10080188295177368,8.827551670849406,5.288982487193017,0.987167257987905,0.9642516713436323,relu,0.001,"(50, 50)",0.001,10000,0.0001,11
mlp,40,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_040.joblib,-38.350516758389425,38.531845417848956,2.0229412288066095,3.014735744208084,1.4323576098363333,2.5573066553437465,0.010403889012559354,-0.10080188295177368,8.827551670849406,5.288982487193017,0.987167257987905,0.9642516713436323,relu,0.001,"(50, 50)",0.001,5000,0.0001,12
mlp,43,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_043.joblib,-38.16670387981104,38.67802247594923,2.1970195388742053,3.321651225748362,1.5320562978266026,2.8188542799794023,-0.008429893356633201,-0.24969077324849343,8.128110792101795,4.800288612793479,0.9848636636236353,0.9566024411669044,relu,0.001,"(50, 50)",0.001,10000,0.001,13
mlp,41,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/msc/mlp_model_041.joblib,-38.16670387981104,38.67802247594923,2.1970195388742053,3.321651225748362,1.5320562978266026,2.8188542799794023,-0.008429893356633201,-0.24969077324849343,8.128110792101795,4.800288612793479,0.9848636636236353,0.9566024411669044,relu,0.001,"(50, 50)",0.001,5000,0.001,14
