algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_n_components,param_scale
pls,0,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_000.joblib,3.326669632875733,4.6373186872942656,5.567066470237099,2.3674035086574174,3.9547747434797604,4.789452562181247,3.281743991434361e-15,-1.1667251390823823,-0.4719667474556787,5.284198861970718,3.665526079327342,3.061785695303274,0.9641869182884821,0.9255735383417102,0.8933280042162002,2,False
pls,1,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_001.joblib,3.25322339470425,4.946937096577379,5.8169817863824855,2.355192034941577,4.04764134580504,5.063849923274317,1.020652489079127e-14,-0.8240013707050237,-0.5300886046191285,5.403497318016975,3.4361084959397727,2.9302420240127023,0.9657508246124029,0.9153033440924759,0.8835356478977263,2,True
pls,2,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_002.joblib,1.667110751856493,2.1772619437511507,2.3148694004755237,1.3698851882152372,1.8940037410561301,2.032909903206589,5.871009892933031e-15,-0.5763165098773173,0.08465091325652731,10.544460749604534,7.807150919628607,7.3633374219180565,0.9910060338045824,0.9835935412677907,0.9815561918795945,4,False
pls,3,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_003.joblib,1.576237872608847,2.036251641367403,2.443607728472486,1.2769736433604781,1.731740628344149,2.0646587162211882,1.0387171349035364e-14,-0.24606360933928936,0.13748026575632494,11.152367414633726,8.347795646226889,6.975409467226344,0.9919598183205647,0.9856498519404706,0.9794476925963307,4,True
pls,4,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_004.joblib,0.9118622308343696,1.214592748439999,1.3550876670251146,0.7190289795418298,0.9603528983398155,1.0675747325658305,1.3939885027835865e-14,0.026857441384887944,0.2604923312601891,19.277894503986204,13.99498935611246,12.578643358768412,0.9973092038267872,0.9948943051493007,0.9936797771393453,8,False
pls,5,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_005.joblib,0.7990914283252847,1.5121133736475352,1.2350890993256647,0.6058088795528273,1.0270868169847742,0.9300243155180785,4.4348705498924894e-14,0.11226244627292102,0.18634553970243697,21.998463836654658,11.2413611853891,13.800756959704994,0.9979335957317326,0.992086616809374,0.9947495783200979,8,True
pls,6,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_006.joblib,0.37935487328183004,1.429241449554287,1.1063962707176234,0.30380419015115645,0.9901954612847435,0.7639587638668325,7.313170784581709e-14,-0.10024823997271883,-0.02775471769215316,46.33862677476368,11.893170738737046,15.406021273299048,0.9995342920186591,0.9929302396455099,0.9957867326916875,12,False
pls,7,/home/aline/Documentos/coffee-nir-moisture/output/models/pls/msc/pls_model_007.joblib,0.26816627876451127,1.7243184220429977,0.7467256401536077,0.20920095800211164,1.329737969516694,0.6282258876361693,5.554878591005868e-14,-0.37770295743143883,-0.32291753511836746,65.55180602566068,9.857931324708249,22.826542396305165,0.9997672816242963,0.989709690826914,0.9980808022103186,12,True
